state,year,month,elev,avg_anomaly,median_anomaly,temp_mean,snow_mean,snow_median,site_count
OR,2007,02,,-3.0,-2.2,32.5,11.8,9.6,1
OR,2007,03,,-2.6,-2.0,38.1,15.6,12.9,1
OR,2007,04,,-5.8,-3.8,37.7,16.2,14.6,1
OR,2007,05,,-7.0,-4.9,43.7,15.3,12.4,1
OR,2007,06,,-10.6,-9.3,46.9,8.1,5.5,1
OR,2008,01,,2.2,1.9,25.8,13.6,12.1,1
OR,2008,02,,7.8,5.4,32.1,22.8,19.9,1
OR,2008,03,,8.7,5.8,30.8,25.9,22.6,1
OR,2008,04,,12.9,10.0,34.2,29.3,24.7,1
OR,2008,05,,14.6,12.1,43.7,27.2,22.2,1
OR,2008,06,,14.8,12.0,45.2,21.9,15.1,1
OR,2009,01,,-0.4,0.5,32.2,10.9,9.3,1
OR,2009,02,,-2.5,-0.9,31.3,12.5,10.5,1
OR,2009,03,,0.3,0.4,30.8,17.8,15.0,1
OR,2009,04,,3.6,4.5,37.0,21.2,17.7,1
OR,2009,05,,3.2,4.1,43.5,19.2,15.8,1
OR,2009,06,,-1.6,1.7,47.8,13.2,11.1,1
OR,2010,01,,-3.9,-2.1,33.2,7.8,6.9,1
OR,2010,02,,-4.9,-2.6,32.4,10.6,10.1,1
OR,2010,03,,-6.2,-4.4,33.8,12.2,11.6,1
OR,2010,04,,-3.4,-0.5,35.2,14.7,12.8,1
OR,2010,05,,0.2,2.8,38.1,16.2,13.8,1
OR,2010,06,,4.1,8.2,44.5,14.9,13.3,1
OR,2011,01,,-0.2,0.9,31.5,11.2,9.8,1
OR,2011,02,,-3.2,-1.4,28.3,11.9,10.5,1
OR,2011,03,,1.7,1.9,32.5,19.0,16.2,1
OR,2011,04,,7.0,8.8,33.3,23.8,20.1,1
OR,2011,05,,11.1,12.6,39.2,23.3,19.4,1
OR,2011,06,,13.8,15.8,44.8,21.4,18.6,1
OR,2012,01,,-6.1,-4.2,31.5,6.2,4.8,1
OR,2012,02,,-5.3,-3.4,30.2,10.5,8.5,1
OR,2012,03,,-2.1,-1.0,33.0,15.8,13.0,1
OR,2012,04,,1.8,3.5,38.8,20.7,17.9,1
OR,2012,05,,-1.2,0.4,42.4,17.3,13.1,1
OR,2012,06,,-3.2,1.6,43.9,14.7,12.6,1
OR,2013,01,,-2.3,-0.9,29.4,10.1,8.9,1
OR,2013,02,,-2.5,-1.0,31.0,13.4,11.7,1
OR,2013,03,,-3.1,-2.0,35.5,15.5,12.9,1
OR,2013,04,,-5.7,-2.9,37.6,15.5,11.8,1
OR,2013,05,,-11.0,-7.5,44.1,13.4,12.0,1
OR,2013,06,,-13.1,-12.4,47.5,8.1,6.5,1
OR,2014,01,,-8.4,-6.6,34.4,4.2,3.0,1
OR,2014,02,,-8.4,-6.6,30.8,7.7,5.7,1
OR,2014,03,,-8.9,-7.4,35.5,11.2,8.4,1
OR,2014,04,,-9.2,-6.8,38.5,13.5,9.5,1
OR,2014,05,,-9.7,-8.7,43.9,16.2,14.7,1
OR,2014,06,,-11.4,-9.4,46.3,10.1,8.0,1
OR,2015,01,,-7.8,-4.9,35.4,4.9,3.9,1
OR,2015,02,,-10.9,-7.2,35.8,6.8,6.0,1
OR,2015,03,,-16.3,-12.6,38.0,6.2,4.9,1
OR,2015,04,,-22.3,-19.4,36.0,5.8,2.7,1
OR,2015,05,,-27.4,-31.6,41.6,6.0,5.9,1
OR,2015,06,,-14.6,-15.3,44.5,1.1,1.1,1
OR,2016,01,,0.1,1.7,30.6,12.6,11.5,1
OR,2016,02,,-0.4,0.8,35.8,15.8,14.2,1
OR,2016,03,,-1.9,-0.6,35.5,17.7,15.9,1
OR,2016,04,,-5.4,-3.1,43.2,17.8,15.3,1
OR,2016,05,,-12.8,-9.7,44.7,15.0,13.8,1
OR,2016,06,,-12.3,-8.6,49.0,6.7,5.8,1
UT,2000,01,,-3.4,-2.5,22.7,5.1,4.5,1
UT,2000,02,,-2.7,-1.9,26.2,9.2,8.3,1
UT,2000,03,,-0.9,0.0,27.1,14.3,13.1,1
UT,2000,04,,-3.7,-2.6,38.5,12.5,11.3,1
UT,2000,05,,-9.6,-8.6,42.6,8.1,7.2,1
UT,2000,06,,-13.0,-10.6,52.9,1.7,1.0,1
UT,2001,01,,-1.6,-0.9,19.6,6.7,6.3,1
UT,2001,02,,-2.3,-1.6,21.9,9.4,8.8,1
UT,2001,03,,-2.7,-1.9,29.6,12.4,11.8,1
UT,2001,04,,-2.2,-1.1,34.4,13.1,12.1,1
UT,2001,05,,-5.0,-3.6,40.7,9.1,7.8,1
UT,2001,06,,-4.7,-4.0,42.9,2.7,0.9,1
UT,2002,02,,-3.2,-2.3,21.8,8.6,7.5,1
UT,2002,03,,-3.8,-3.0,24.4,11.8,10.3,1
UT,2002,04,,-6.7,-6.0,36.8,10.4,8.2,1
UT,2002,05,,-7.2,-6.9,39.1,9.1,7.3,1
UT,2002,01,,-1.4,-0.6,18.8,6.9,6.0,1
UT,2002,06,,-9.4,-6.8,46.5,4.5,1.6,1
UT,2003,01,,-2.9,-1.8,29.0,5.6,5.5,1
UT,2003,02,,-4.2,-3.2,20.2,7.7,7.3,1
UT,2003,03,,-4.4,-3.0,29.1,10.9,10.3,1
UT,2003,04,,-4.4,-3.0,33.7,11.5,11.0,1
UT,2003,05,,-3.4,-1.2,38.5,9.1,8.9,1
UT,2003,06,,-3.6,-3.4,42.3,2.5,1.1,1
UT,2004,01,,1.7,1.8,21.0,10.0,8.9,1
UT,2004,02,,0.5,0.8,20.8,12.4,11.3,1
UT,2004,03,,-0.4,0.1,35.1,14.9,13.8,1
UT,2004,04,,-5.9,-5.3,36.2,10.7,9.5,1
UT,2004,05,,-8.3,-7.3,44.0,8.8,7.3,1
UT,2004,06,,-7.9,-6.3,51.8,4.4,3.0,1
UT,2005,01,,5.6,4.9,26.8,13.9,13.0,1
UT,2005,02,,5.9,5.0,25.4,17.7,15.9,1
UT,2005,03,,5.8,4.8,28.9,20.9,19.0,1
UT,2005,04,,7.8,6.5,35.7,22.6,20.1,1
UT,2005,05,,10.0,9.4,42.4,19.5,16.4,1
UT,2005,06,,8.7,9.0,43.3,13.2,10.8,1
UT,2006,01,,1.4,1.9,24.1,9.8,8.7,1
UT,2006,02,,1.5,2.2,23.7,13.4,12.2,1
UT,2006,03,,1.8,2.3,26.3,17.0,15.4,1
UT,2006,04,,5.1,5.1,37.7,20.5,18.8,1
UT,2006,05,,1.8,2.1,44.4,14.9,12.1,1
UT,2006,06,,-2.3,0.8,54.6,7.4,4.8,1
UT,2007,01,,-2.2,-1.2,19.9,6.1,5.6,1
UT,2007,02,,-4.1,-3.1,26.6,7.8,7.1,1
UT,2007,03,,-5.5,-4.2,34.2,10.1,9.6,1
UT,2007,04,,-9.2,-8.6,36.9,8.1,6.5,1
UT,2007,05,,-10.4,-9.2,40.4,6.0,4.5,1
UT,2007,06,,-2.6,0.4,42.3,1.2,0.8,1
UT,2008,01,,0.3,1.3,18.8,9.1,8.5,1
UT,2008,02,,3.0,3.6,24.1,15.2,14.2,1
UT,2008,03,,2.7,3.5,27.6,18.3,17.1,1
UT,2008,04,,3.1,4.3,32.6,18.9,18.2,1
UT,2008,05,,1.4,3.3,39.4,12.6,11.0,1
UT,2008,06,,0.2,4.3,44.0,8.7,7.9,1
UT,2009,01,,-0.8,0.0,26.4,8.0,7.3,1
UT,2009,02,,-0.1,0.4,25.7,12.0,11.1,1
UT,2009,03,,-1.3,-0.5,29.6,14.4,13.4,1
UT,2009,04,,1.5,2.5,34.7,17.5,16.6,1
UT,2009,05,,-1.7,0.1,43.3,12.9,10.7,1
UT,2009,06,,-13.1,-5.7,43.7,5.1,4.2,1
UT,2010,01,,-3.4,-1.5,25.4,6.3,5.8,1
UT,2010,02,,-2.9,-2.2,23.2,9.9,9.1,1
UT,2010,03,,-3.6,-2.7,29.3,13.0,12.1,1
UT,2010,04,,-2.4,-0.4,34.3,14.2,13.4,1
UT,2010,05,,-0.5,1.9,37.0,11.4,10.0,1
UT,2010,06,,-2.6,3.4,47.0,7.6,6.1,1
UT,2011,01,,2.4,4.7,23.1,13.2,12.0,1
UT,2011,02,,1.9,3.8,21.6,15.7,14.0,1
UT,2011,03,,2.7,5.1,30.2,20.5,18.0,1
UT,2011,04,,5.4,7.6,32.5,23.4,20.9,1
UT,2011,05,,9.2,12.3,38.7,21.8,18.6,1
UT,2011,06,,13.2,15.6,47.4,20.5,17.6,1
UT,2012,01,,-6.3,-3.2,26.5,4.9,4.5,1
UT,2012,02,,-6.1,-3.3,23.1,8.1,7.4,1
UT,2012,03,,-7.7,-4.3,33.9,10.5,9.7,1
UT,2012,04,,-11.2,-8.6,37.5,8.2,7.0,1
UT,2012,05,,-16.9,-14.4,42.8,6.0,4.9,1
UT,2012,06,,-33.2,-44.5,55.6,1.8,1.5,1
UT,2013,01,,-6.2,-1.2,20.8,6.7,6.0,1
UT,2013,02,,-6.7,-2.3,21.3,9.1,8.4,1
UT,2013,03,,-9.2,-4.1,31.6,10.9,10.2,1
UT,2013,04,,-10.4,-4.8,33.6,10.9,10.0,1
UT,2013,05,,-12.1,-5.7,41.2,8.2,7.2,1
UT,2013,06,,-12.1,-7.0,49.3,3.4,2.6,1
UT,2014,01,,-7.8,-2.5,26.5,5.6,5.1,1
UT,2014,02,,-7.4,-2.8,27.5,8.9,7.9,1
UT,2014,03,,-8.6,-3.2,31.3,12.2,11.0,1
UT,2014,04,,-9.6,-4.1,35.4,12.1,10.5,1
UT,2014,05,,-10.7,-3.7,41.3,9.2,6.8,1
UT,2014,06,,-14.7,-5.3,47.1,4.1,2.5,1
UT,2015,01,,-7.0,-1.8,29.0,6.7,6.2,1
UT,2015,02,,-8.9,-4.4,30.9,7.8,7.2,1
UT,2015,03,,-11.8,-7.0,35.7,8.9,8.5,1
UT,2015,04,,-15.7,-11.9,35.0,6.0,4.7,1
UT,2015,05,,-17.0,-11.6,38.4,4.7,3.0,1
UT,2015,06,,-9.8,-3.6,47.2,5.9,5.7,1
UT,2016,01,,-5.8,-0.6,23.9,7.9,7.5,1
UT,2016,02,,-5.6,-0.9,29.4,11.1,10.2,1
UT,2016,03,,-8.9,-3.0,32.3,12.2,11.1,1
UT,2016,04,,-10.2,-4.5,37.0,11.2,10.0,1
UT,2016,05,,-10.1,-3.1,40.5,10.2,8.5,1
UT,2016,06,,-11.4,-0.7,51.5,6.0,4.9,1
WA,2000,01,,2.6,2.1,24.9,19.1,18.7,1
WA,2000,02,,3.5,2.6,28.8,26.2,26.1,1
WA,2000,03,,4.6,3.9,30.4,32.6,32.2,1
WA,2000,04,,2.6,3.3,38.4,32.5,32.2,1
WA,2000,05,,2.4,3.7,39.6,27.1,23.6,1
WA,2000,06,,3.2,6.0,45.9,17.8,13.9,1
WA,2001,01,,-7.4,-6.3,28.5,9.1,9.0,1
WA,2001,02,,-9.0,-8.0,27.0,13.7,14.1,1
WA,2001,03,,-11.5,-10.2,33.2,16.8,16.8,1
WA,2001,04,,-10.4,-8.3,34.5,18.7,19.2,1
WA,2001,05,,-10.9,-7.6,43.4,15.7,14.0,1
WA,2001,06,,-13.3,-9.3,41.3,12.0,8.8,1
WA,2002,01,,2.9,3.0,26.5,19.4,18.4,1
WA,2002,02,,6.5,6.2,29.1,28.4,28.4,1
WA,2002,03,,8.2,7.7,27.7,35.1,35.3,1
WA,2002,04,,9.7,10.7,35.5,38.3,37.5,1
WA,2002,05,,12.5,13.7,38.8,35.0,32.8,1
WA,2002,06,,9.5,11.3,47.0,21.0,17.2,1
WA,2003,01,,-5.6,-4.8,32.2,11.9,10.9,1
WA,2003,02,,-8.6,-7.4,28.8,14.8,13.3,1
WA,2003,03,,-6.9,-5.9,32.1,21.3,18.9,1
WA,2003,04,,-6.4,-4.1,34.6,24.8,21.9,1
WA,2003,05,,-3.8,-0.6,40.1,23.0,19.4,1
WA,2003,06,,-5.2,-1.9,49.4,15.7,12.9,1
WA,2004,01,,0.6,0.7,27.2,17.1,16.9,1
WA,2004,02,,0.5,0.6,29.8,23.1,23.3,1
WA,2004,03,,-0.6,0.1,34.8,27.6,26.4,1
WA,2004,04,,-6.2,-4.2,40.2,25.9,23.9,1
WA,2004,05,,-11.2,-8.5,41.5,19.8,16.4,1
WA,2004,06,,-9.4,-4.8,43.8,13.1,9.4,1
WA,2005,01,,-10.5,-9.6,29.2,6.7,5.8,1
WA,2005,02,,-17.2,-17.0,31.8,6.7,5.6,1
WA,2005,03,,-22.8,-22.2,35.3,7.3,6.1,1
WA,2005,04,,-20.9,-19.6,37.3,11.4,9.5,1
WA,2005,05,,-29.9,-30.3,43.9,9.4,8.1,1
WA,2005,06,,-48.1,-55.2,37.8,2.6,2.3,1
WA,2006,01,,0.6,0.6,31.1,17.3,15.9,1
WA,2006,02,,6.4,5.4,27.5,29.1,28.9,1
WA,2006,03,,7.9,7.7,31.2,35.6,35.3,1
WA,2006,04,,8.2,8.1,37.7,38.2,36.1,1
WA,2006,05,,4.8,5.5,43.9,29.7,26.2,1
WA,2006,06,,1.8,3.8,47.2,17.9,13.9,1
WA,2007,01,,7.5,7.4,27.7,24.9,25.3,1
WA,2007,02,,5.1,4.3,32.0,28.1,27.6,1
WA,2007,03,,5.4,3.9,35.1,33.8,32.0,1
WA,2007,04,,0.6,0.8,36.5,31.7,30.6,1
WA,2007,05,,-1.6,0.4,43.3,27.8,24.7,1
WA,2007,06,,-7.2,-0.7,45.7,16.5,13.9,1
WA,2008,01,,3.4,3.5,25.5,20.6,19.6,1
WA,2008,05,,17.8,17.4,43.5,41.2,38.7,1
WA,2008,06,,15.3,14.4,44.4,29.2,23.7,1
WA,2008,02,,10.3,8.8,31.8,32.8,31.5,1
WA,2008,03,,11.8,8.9,30.2,38.6,37.0,1
WA,2008,04,,15.5,12.1,33.1,43.4,42.3,1
WA,2009,01,,-2.4,-1.3,31.4,16.3,15.9,1
WA,2009,02,,-5.2,-4.5,30.7,18.5,17.9,1
WA,2009,03,,-2.6,-1.9,28.7,25.3,24.0,1
WA,2009,04,,2.2,2.7,36.8,32.1,31.0,1
WA,2009,05,,4.0,5.5,43.2,29.8,27.4,1
WA,2009,06,,-3.6,3.1,50.1,17.6,13.1,1
WA,2010,01,,-3.4,-2.0,32.9,15.8,14.2,1
WA,2010,02,,-4.0,-4.3,33.0,20.6,17.6,1
WA,2010,03,,-5.3,-5.5,33.8,23.8,20.4,1
WA,2010,04,,-1.5,-0.6,35.7,29.3,26.9,1
WA,2010,05,,1.7,1.8,39.2,29.4,24.4,1
WA,2010,06,,5.2,7.4,44.0,25.8,20.2,1
WA,2011,01,,-2.3,-0.6,30.6,17.2,15.6,1
WA,2011,02,,-3.7,-3.7,26.6,20.5,18.1,1
WA,2011,03,,3.4,1.7,31.6,31.8,28.6,1
WA,2011,04,,10.5,9.4,32.3,41.2,36.2,1
WA,2011,05,,17.9,18.4,39.4,42.6,36.6,1
WA,2011,06,,20.3,22.2,44.3,37.0,31.7,1
WA,2012,01,,-2.7,-1.5,29.1,16.4,14.8,1
WA,2012,02,,0.9,0.4,30.0,25.0,24.0,1
WA,2012,03,,8.2,6.5,30.9,36.5,35.4,1
WA,2012,04,,13.9,13.4,37.8,44.8,43.2,1
WA,2012,05,,13.1,16.2,41.7,40.4,36.8,1
WA,2012,06,,14.8,17.8,43.2,32.1,27.3,1
WA,2013,01,,1.8,3.0,30.2,21.2,18.2,1
WA,2013,02,,2.5,1.8,31.0,26.6,23.3,1
WA,2013,03,,3.7,2.3,33.8,32.5,29.1,1
WA,2013,04,,3.7,2.6,36.5,34.8,31.4,1
WA,2013,05,,1.8,2.2,44.4,30.8,27.3,1
WA,2013,06,,0.0,3.8,47.3,23.4,18.6,1
WA,2014,01,,-10.7,-8.6,34.3,9.0,7.7,1
WA,2014,02,,-8.4,-6.6,25.5,15.9,13.6,1
WA,2014,03,,-2.4,-1.4,33.7,26.3,25.1,1
WA,2014,04,,-2.1,-0.3,37.7,29.2,26.7,1
WA,2014,05,,-1.6,0.1,44.4,27.5,22.3,1
WA,2014,06,,-2.7,0.9,46.4,22.5,16.0,1
WA,2015,01,,-12.4,-10.2,35.2,7.9,6.2,1
WA,2015,02,,-15.4,-13.8,35.3,10.4,7.6,1
WA,2015,03,,-19.7,-17.9,38.0,10.2,6.3,1
WA,2015,04,,-25.1,-24.3,36.6,10.4,5.0,1
WA,2015,05,,-25.7,-21.8,44.1,16.7,14.2,1
WA,2015,06,,-33.1,-37.1,49.1,6.3,4.6,1
WA,2016,01,,-1.4,1.6,30.8,18.6,17.1,1
WA,2016,02,,-0.2,0.8,34.8,24.7,23.1,1
WA,2016,03,,1.9,2.0,34.6,31.3,29.0,1
WA,2016,04,,-3.2,-1.7,43.4,30.1,27.3,1
WA,2016,05,,-12.6,-10.4,45.6,22.0,18.5,1
WA,2016,06,,-18.7,-16.4,48.4,13.6,9.8,1
WY,2000,01,,-1.9,-0.9,18.9,7.2,6.8,1
WY,2000,02,,-1.2,-0.1,24.3,10.6,10.0,1
WY,2000,03,,-1.0,0.1,25.5,13.7,12.5,1
WY,2000,04,,-2.4,-0.8,35.4,14.1,12.9,1
WY,2000,05,,-5.7,-4.1,40.3,10.3,8.9,1
WY,2000,06,,-7.5,-5.9,46.0,4.2,2.6,1
WY,2001,01,,-2.7,-1.5,18.4,6.3,5.8,1
WY,2001,02,,-3.6,-2.3,18.0,8.1,7.4,1
WY,2001,03,,-4.8,-3.3,26.8,9.8,8.8,1
WY,2001,04,,-4.2,-2.7,32.9,12.0,10.4,1
WY,2001,05,,-8.6,-7.2,39.5,9.0,7.7,1
WY,2001,06,,-8.9,-5.8,40.2,1.4,0.4,1
WY,2002,01,,-2.1,-1.1,15.8,6.9,6.5,1
WY,2002,02,,-2.7,-1.4,18.1,9.0,8.7,1
WY,2002,03,,-2.8,-1.4,21.2,11.8,10.8,1
WY,2002,04,,-3.8,-2.2,32.5,12.5,11.3,1
WY,2002,05,,-3.5,-0.7,37.7,11.3,10.5,1
WY,2002,06,,-4.9,-2.0,43.1,6.3,4.8,1
WY,2003,01,,-2.4,-1.5,25.3,6.6,5.8,1
WY,2003,02,,-1.4,-0.2,16.2,10.3,8.9,1
WY,2003,03,,-0.3,0.6,26.6,14.3,12.5,1
WY,2003,04,,-0.6,0.2,34.1,15.7,13.4,1
WY,2003,05,,-0.5,0.7,38.9,13.7,12.0,1
WY,2003,06,,-3.7,-0.1,41.7,6.3,3.0,1
WY,2004,01,,-0.1,0.4,18.6,8.9,7.8,1
WY,2004,02,,-0.7,0.0,19.3,10.9,9.5,1
WY,2004,03,,-1.5,-0.3,30.8,13.0,11.7,1
WY,2004,04,,-5.1,-3.8,34.5,11.7,10.1,1
WY,2004,05,,-8.8,-7.6,39.8,8.9,7.7,1
WY,2004,06,,-6.0,-4.2,44.5,5.5,3.7,1
WY,2005,01,,-0.7,-0.3,22.8,8.4,7.8,1
WY,2005,02,,-1.6,-0.9,21.7,10.1,9.4,1
WY,2005,03,,-2.5,-1.7,26.1,12.1,11.2,1
WY,2005,04,,-3.0,-2.0,33.5,13.3,12.2,1
WY,2005,05,,-2.2,-0.4,39.1,12.1,10.9,1
WY,2005,06,,-0.7,1.3,41.5,8.1,7.9,1
WY,2006,01,,1.3,1.5,21.9,10.2,8.9,1
WY,2006,02,,1.7,1.9,17.6,13.4,11.7,1
WY,2006,03,,1.3,1.3,24.2,16.0,13.9,1
WY,2006,04,,0.9,0.6,36.1,17.3,14.8,1
WY,2006,05,,-2.6,-1.8,41.3,14.2,11.7,1
WY,2006,06,,-6.3,-4.5,50.9,8.1,7.0,1
WY,2007,01,,-1.5,-0.6,15.2,7.7,6.8,1
WY,2007,02,,-2.2,-1.1,22.6,9.7,8.6,1
WY,2007,03,,-2.9,-1.7,31.9,12.0,10.3,1
WY,2007,04,,-3.8,-2.3,34.4,13.0,12.0,1
WY,2007,05,,-7.1,-5.2,42.3,10.4,9.3,1
WY,2007,06,,-6.9,-2.5,44.2,5.0,2.4,1
WY,2008,01,,-0.5,0.1,14.5,8.7,7.6,1
WY,2008,02,,0.7,1.0,20.7,12.7,11.0,1
WY,2008,03,,0.8,1.3,22.4,15.8,13.7,1
WY,2008,04,,2.4,2.9,29.3,18.8,16.3,1
WY,2008,05,,3.5,4.6,39.0,16.4,14.3,1
WY,2008,06,,6.5,9.4,43.8,14.1,12.1,1
WY,2009,01,,0.3,0.9,21.2,9.5,8.5,1
WY,2009,02,,0.3,1.0,22.1,12.2,10.6,1
WY,2009,03,,0.1,0.8,25.7,15.1,13.1,1
WY,2009,04,,2.3,2.8,33.0,18.7,15.8,1
WY,2009,05,,2.2,3.2,40.7,16.5,13.7,1
WY,2009,06,,-0.3,1.8,41.9,10.0,6.6,1
WY,2010,01,,-2.5,-1.6,21.3,7.0,5.9,1
WY,2010,02,,-3.1,-2.1,18.6,9.0,7.3,1
WY,2010,03,,-4.4,-3.1,28.0,10.8,9.0,1
WY,2010,04,,-3.3,-2.3,32.2,13.6,11.1,1
WY,2010,05,,0.5,1.6,35.5,14.3,12.8,1
WY,2010,06,,1.1,4.4,44.2,10.9,8.6,1
WY,2011,01,,1.5,2.5,18.9,11.3,9.8,1
WY,2011,02,,2.0,2.8,16.9,14.2,12.2,1
WY,2011,03,,2.4,3.5,26.6,17.8,15.5,1
WY,2011,04,,6.0,7.3,29.5,23.1,19.5,1
WY,2011,05,,10.5,12.6,37.0,23.8,19.4,1
WY,2011,06,,13.0,16.9,45.2,20.9,18.4,1
WY,2012,01,,-1.9,-0.4,21.6,7.8,7.3,1
WY,2012,02,,-0.9,0.3,18.8,11.4,10.6,1
WY,2012,03,,-1.0,0.6,32.5,14.5,13.2,1
WY,2012,04,,-5.1,-2.9,36.5,13.5,12.2,1
WY,2012,05,,-7.6,-5.3,39.6,11.4,9.4,1
WY,2012,06,,-4.8,-2.3,46.7,10.1,8.5,1
WY,2013,01,,-2.8,-1.3,18.5,7.0,6.5,1
WY,2013,02,,-2.9,-1.6,18.6,9.4,8.1,1
WY,2013,03,,-4.0,-2.5,26.0,11.6,9.5,1
WY,2013,04,,-3.7,-1.9,29.2,13.5,11.5,1
WY,2013,05,,-5.9,-3.4,40.6,11.8,10.6,1
WY,2013,06,,-10.8,-5.4,46.4,7.9,6.5,1
WY,2014,01,,-0.7,0.7,20.5,9.1,7.7,1
WY,2014,02,,1.2,1.9,18.7,13.4,11.6,1
WY,2014,03,,3.6,4.5,27.3,19.1,16.5,1
WY,2014,04,,4.2,5.4,32.6,21.3,18.2,1
WY,2014,05,,3.3,5.8,40.9,18.7,15.8,1
WY,2014,06,,-0.7,3.1,44.1,12.0,10.6,1
WY,2015,01,,-1.1,0.2,24.9,8.8,7.7,1
WY,2015,02,,-1.3,0.1,24.3,11.0,9.6,1
WY,2015,03,,-3.3,-1.4,32.1,12.4,10.2,1
WY,2015,04,,-6.2,-3.7,33.9,12.0,10.3,1
WY,2015,05,,-8.1,-5.2,38.5,10.1,8.0,1
WY,2015,06,,-8.0,-2.1,48.7,9.0,7.7,1
WY,2016,01,,-3.0,-1.4,21.2,6.8,5.7,1
WY,2016,02,,-2.6,-1.3,25.2,9.7,8.2,1
WY,2016,03,,-3.2,-1.6,27.9,12.4,10.4,1
WY,2016,04,,-3.1,-1.4,35.4,14.2,11.3,1
WY,2016,05,,-2.8,-0.8,39.8,13.6,11.4,1
WY,2016,06,,-6.0,-0.5,51.2,10.7,8.5,1
